batch,epoch,r2,infer_time,mean_error,y,yfilter,u,uf
,,,,,-0.9222173,-0.9323657955290054,-0.5078516,-0.0152285285
,,,,,-0.9216619,-0.9320722683496205,-0.50935024,-0.015279038
,,,,,-0.9214477,-0.9318563969198598,-0.50814086,-0.015289262
,,,,,-0.92146075,-0.9318105337450402,-0.5097178,-0.0152964275
,,,,,-0.92187095,-0.932110856148786,-0.5088433,-0.015260326
,,,,,-0.92287207,-0.9329307423753206,-0.5141209,-0.015210617
,,,,,-0.9230777,-0.9332736971266852,-0.51477754,-0.01519819
,,,,,-0.92459357,-0.9344945180714208,-0.51356614,-0.015075246
,,,,,-0.9251136,-0.9351466737342723,-0.509999,-0.01501674
,,,,,-0.9248053,-0.935068101651725,-0.5125313,-0.015053587
,,,,,-0.925019,-0.9352206240641833,-0.51571286,-0.015053621
,,,,,-0.92510843,-0.93531999634715,-0.51558846,-0.0150460955
,,,,,-0.92619294,-0.9361614556813187,-0.5181472,-0.014975883
,,,,,-0.9263673,-0.936475124052157,-0.5154175,-0.0149483215
,,,,,-0.9271298,-0.9371258177075281,-0.5192213,-0.01490934
,,,,,-0.92710507,-0.9372521359826506,-0.51819015,-0.014905902
,,,,,-0.92725146,-0.9373919300144706,-0.5162558,-0.014884615
,,,,,-0.92799515,-0.9379783405317748,-0.51553935,-0.014823664
,,,,,-0.9279972,-0.9381076871289208,-0.5153752,-0.014822656
,,,,,-0.9291811,-0.9390352646835898,-0.5180227,-0.01474525
,,,,,-0.9296318,-0.9395781700751581,-0.519796,-0.014719749
,,,,,-0.92758983,-0.9381692124374934,-0.5191911,-0.014873777
,,,,,-0.9281868,-0.9383137400395801,-0.5186875,-0.014825225
,,,,,-0.93003154,-0.9397163462954425,-0.52056015,-0.014692942
,,,,,-0.93025017,-0.940193356724894,-0.5184469,-0.0146651715
,,,,,-0.92953146,-0.9397658975072282,-0.5193915,-0.014725378
,,,,,-0.9320226,-0.9415488330042703,-0.5160019,-0.014516091
,,,,,-0.93150455,-0.9415338402289013,-0.5169447,-0.014560843
,,,,,-0.9291705,-0.9397953751049909,-0.5118828,-0.01471426
,,,,,-0.9310984,-0.940852939729631,-0.5114559,-0.014563665
,,,,,-0.93132824,-0.9412385739431252,-0.51171786,-0.014547333
,,,,,-0.93106633,-0.9411492458082237,-0.5180458,-0.014600277
,,,,,-0.9326961,-0.9423569277548118,-0.5135007,-0.014451295
,,,,,-0.9313352,-0.9415843811006732,-0.5136221,-0.014556663
,,,,,-0.9313779,-0.9414675641033421,-0.51400846,-0.014555382
,,,,,-0.9344166,-0.9437107111476543,-0.5109344,-0.014305579
,,,,,-0.93604136,-0.9454200588231967,-0.5102818,-0.014177151
,,,,,-0.93401355,-0.9442921638851298,-0.5143804,-0.0143544525
,,,,,-0.93428504,-0.9442665197863407,-0.5133651,-0.014328299
,,,,,-0.93505776,-0.9448213865687707,-0.514511,-0.014274759
,,,,,-0.9360637,-0.9457064673274853,-0.5127617,-0.014188277
,,,,,-0.93516165,-0.9452192473476584,-0.5132759,-0.014260367
,,,,,-0.93532395,-0.9452449308729555,-0.5113029,-0.014237655
,,,,,-0.9374796,-0.9468626407108689,-0.51412314,-0.014086353
,,,,,-0.9359607,-0.9460794307620304,-0.517504,-0.014220769
,,,,,-0.937126,-0.9468108530713627,-0.5212485,-0.0141504835
,,,,,-0.93645763,-0.9464497456493697,-0.5198852,-0.014194861
,,,,,-0.9384627,-0.9478908474537718,-0.5159017,-0.0140199065
,,,,,-0.93884385,-0.9484708571010789,-0.51175606,-0.013969094
,,,,,-0.9377206,-0.9477661324901056,-0.5086476,-0.01403944
,,,,,-0.93929505,-0.948793877560675,-0.50767314,-0.0139132105
,,,,,-0.94035125,-0.9498069281042721,-0.51296425,-0.013859332
,,,,,-0.9395947,-0.9494808268423264,-0.5163595,-0.013935152
,,,,,-0.9394765,-0.9493248502167503,-0.512487,-0.013924189
,,,,,-0.9394536,-0.9492639908896965,-0.51561415,-0.013942152
,,,,,-0.9395982,-0.9493626684984102,-0.51260155,-0.013915414
,,,,,-0.9405079,-0.9500677084519585,-0.51986265,-0.013883017
,,,,,-0.9411514,-0.950716931052828,-0.52046067,-0.013836587
,,,,,-0.9427502,-0.9520611544726417,-0.5154411,-0.013687527
,,,,,-0.94222146,-0.9519508939650217,-0.5124232,-0.013712591
,,,,,-0.9424876,-0.9521359810857426,-0.507743,-0.013667859
,,,,,-0.94209784,-0.9518716518814755,-0.51026773,-0.0137109365
,,,,,-0.9435381,-0.9529085163831019,-0.5102445,-0.013599962
,,,,,-0.94407755,-0.9535299946929602,-0.5092187,-0.013553133
,,,,,-0.9436965,-0.9533896129676013,-0.506956,-0.013570737
,,,,,-0.94439965,-0.9538884457838442,-0.50833476,-0.013523765
,,,,,-0.94427,-0.9538989593586135,-0.50944966,-0.013539519
,,,,,-0.9442056,-0.9538621378722819,-0.51264894,-0.0135610495
,,,,,-0.9449264,-0.9543977972120666,-0.5135586,-0.013510289
,,,,,-0.9466459,-0.9558110041330627,-0.516834,-0.013394911
,,,,,-0.94488776,-0.9548016256204751,-0.51616603,-0.013526769
,,,,,-0.9467754,-0.9560163928637062,-0.51545036,-0.013377778
,,,,,-0.94603235,-0.9557005949499523,-0.51613533,-0.013438517
,,,,,-0.94694513,-0.956342772120738,-0.5163642,-0.013369447
,,,,,-0.9474328,-0.9568314613220862,-0.51221263,-0.0133104045
,,,,,-0.94679713,-0.9564630964168587,-0.50854015,-0.013340306
,,,,,-0.94775444,-0.9571067322123777,-0.51404816,-0.013295159
,,,,,-0.94768304,-0.9571956492825845,-0.51634204,-0.013312539
,,,,,-0.9471785,-0.9568436087258185,-0.51600146,-0.013349606
,,,,,-0.94764066,-0.9571100174562946,-0.51426756,-0.013305055
,,,,,-0.9477699,-0.957259700369649,-0.51508766,-0.013299357
,,,,,-0.949938,-0.9589289636028467,-0.5131771,-0.01312259
,,,,,-0.9491448,-0.9586856483934779,-0.50920534,-0.013163064
,,,,,-0.9497086,-0.9590757085178974,-0.51068914,-0.013127357
,,,,,-0.9507916,-0.9599668359979212,-0.5110391,-0.013045818
,,,,,-0.9493525,-0.9590822194866523,-0.5093342,-0.013147742
,,,,,-0.95113397,-0.9602351168096495,-0.506518,-0.012996044
,,,,,-0.95063025,-0.9600836285437078,-0.5017919,-0.0130103305
,,,,,-0.9514341,-0.9606722960824363,-0.50303674,-0.0129549075
,,,,,-0.9529598,-0.9619442645916548,-0.50673044,-0.012856618
,,,,,-0.9543666,-0.9632907806882424,-0.5045094,-0.012736833
,,,,,-0.95163393,-0.9615330224299464,-0.50705487,-0.012960346
,,,,,-0.9536672,-0.9627008320895205,-0.5079206,-0.012808336
,,,,,-0.9525589,-0.9620907509238488,-0.508782,-0.012898102
,,,,,-0.95286,-0.9622123889965711,-0.5096694,-0.012879524
,,,,,-0.9549727,-0.963811229415921,-0.5092202,-0.012714593
,,,,,-0.95358485,-0.9631218277157121,-0.512404,-0.012837905
,,,,,-0.95566994,-0.9645613511583235,-0.51063365,-0.012668254
,,,,,-0.95586985,-0.9650014025729493,-0.5080678,-0.012639573
,,,,,-0.9536235,-0.9634307024271439,-0.5127375,-0.012836661
,,,,,-0.956104,-0.9649580759048285,-0.51045,-0.012633894
,,,,,-0.9548674,-0.9643333561759018,-0.5105378,-0.012729522
,,,,,-0.9556906,-0.9648526879724695,-0.5184312,-0.012707058
,,,,,-0.9563773,-0.9654698353261271,-0.5168232,-0.012645872
,,,,,-0.957916,-0.9667713941941058,-0.51820934,-0.01253463
,,,,,-0.9566399,-0.9660978313091609,-0.5192561,-0.012638269
,,,,,-0.95720893,-0.9663938164867716,-0.5177368,-0.012586603
,,,,,-0.9591535,-0.9679029796759531,-0.5150911,-0.012423236
,,,,,-0.9579193,-0.9673033073152806,-0.5113942,-0.012499072
,,,,,-0.95750684,-0.9668728244567805,-0.510093,-0.012524076
,,,,,-0.96032226,-0.9688879490422316,-0.5129869,-0.012322379
,,,,,-0.9601031,-0.9691650615165383,-0.5171003,-0.012360554
,,,,,-0.9604381,-0.9695059087748655,-0.5178932,-0.012338882
,,,,,-0.95961344,-0.9689499122543767,-0.51699847,-0.012397716
,,,,,-0.96191585,-0.9705729218281843,-0.5216791,-0.012244759
,,,,,-0.960352,-0.9697398875593353,-0.51981866,-0.01235548
,,,,,-0.96065253,-0.9698041201417772,-0.51871103,-0.012326615
,,,,,-0.9623802,-0.9710975234656414,-0.51740414,-0.012186872
,,,,,-0.9634539,-0.9721903516221417,-0.5149017,-0.012091272
,,,,,-0.9637869,-0.9726882848926277,-0.51603884,-0.012071533
,,,,,-0.96260995,-0.9719170519774117,-0.5129505,-0.012146115
,,,,,-0.9621552,-0.9714036442687295,-0.5110765,-0.012171406
,,,,,-0.9626749,-0.9716753374077967,-0.5150763,-0.01215213
,,,,,-0.9636633,-0.9724816323140513,-0.51658213,-0.012083862
,,,,,-0.96293247,-0.9721090827464934,-0.51668864,-0.012140658
,,,,,-0.9644386,-0.9731661180172514,-0.5113759,-0.011997215
,,,,,-0.96557647,-0.9742298913724866,-0.50330245,-0.011867814
,,,,,-0.96377844,-0.9731132139885394,-0.5014174,-0.011996433
,,,,,-0.9652595,-0.9739994773108178,-0.5084413,-0.011918832
,,,,,-0.96658516,-0.9751808675035122,-0.5094489,-0.011822024
,,,,,-0.96683043,-0.975635265857319,-0.5082319,-0.01179684
,,,,,-0.9665485,-0.9755298833125846,-0.5109811,-0.011832783
,,,,,-0.9674637,-0.9762068735266305,-0.51723194,-0.011794727
,,,,,-0.9671124,-0.9760922951577901,-0.5181637,-0.01182659
,,,,,-0.967878,-0.9766501869689191,-0.5166563,-0.01175986
,,,,,-0.9680358,-0.9768873471338413,-0.5223462,-0.011777189
,,,,,-0.9685852,-0.9773676852787344,-0.5222158,-0.011734232
,,,,,-0.96818143,-0.9771623186393787,-0.5213059,-0.011760591
,,,,,-0.968096,-0.9770579335566214,-0.5198109,-0.011759423
,,,,,-0.9702626,-0.978654928701869,-0.5145742,-0.01156554
,,,,,-0.9705999,-0.9792518447022318,-0.5177309,-0.011555936
,,,,,-0.9696732,-0.9787052855119122,-0.51469314,-0.011611516
,,,,,-0.9693084,-0.9783015924552055,-0.51045656,-0.0116176475
,,,,,-0.9710855,-0.9795453389549238,-0.51369625,-0.011497658
,,,,,-0.96976215,-0.9788164559043553,-0.51018614,-0.011581326
,,,,,-0.9712082,-0.9797566358804665,-0.5090362,-0.011464072
,,,,,-0.9699565,-0.9790060121716214,-0.513901,-0.011585608
,,,,,-0.9713578,-0.9799246692995195,-0.5176788,-0.011497328
,,,,,-0.97325534,-0.9815369512481659,-0.5172194,-0.011348909
,,,,,-0.97267133,-0.9814627216188991,-0.51804817,-0.011398148
,,,,,-0.973024,-0.9817229612932803,-0.51453483,-0.011352805
,,,,,-0.9739318,-0.982454162599168,-0.5178204,-0.011299955
,,,,,-0.97392535,-0.9826167233819192,-0.51613826,-0.01129174
,,,,,-0.9746643,-0.9832058318993402,-0.5108935,-0.011207694
,,,,,-0.97308105,-0.98213096609004,-0.5060321,-0.011304364
,,,,,-0.97420716,-0.9827512870479953,-0.5081584,-0.01122871
,,,,,-0.9764516,-0.9845601335897591,-0.50535244,-0.011041431
,,,,,-0.9745944,-0.9835660730117356,-0.5104978,-0.011211021
,,,,,-0.9749299,-0.9836287794616844,-0.5118567,-0.011192238
,,,,,-0.97585785,-0.9843197391321713,-0.5120522,-0.011121837
,,,,,-0.976862,-0.9852335690974741,-0.5114125,-0.011041235
,,,,,-0.97704893,-0.9855750822733058,-0.5109291,-0.011024343
,,,,,-0.9765663,-0.9852955826008913,-0.5128363,-0.011071369
,,,,,-0.976699,-0.9853373622854369,-0.5132417,-0.011063255
,,,,,-0.97787756,-0.9862292937232089,-0.51350546,-0.010973917
,,,,,-0.97878355,-0.9871086407379497,-0.51620054,-0.01091815
,,,,,-0.97783315,-0.9865960123555343,-0.51657575,-0.01099324
,,,,,-0.97895527,-0.987335114661662,-0.5161238,-0.010904536
,,,,,-0.9794617,-0.9878692010820403,-0.51952565,-0.01088318
,,,,,-0.97928655,-0.9878689933417648,-0.51947606,-0.010896403
,,,,,-0.9793538,-0.9879223188959038,-0.5238198,-0.010913733
,,,,,-0.9795482,-0.9880815259566131,-0.52020705,-0.010880053
,,,,,-0.97895676,-0.9876603111495541,-0.5155914,-0.01090166
,,,,,-0.9803736,-0.9886361228881605,-0.51771796,-0.010803631
,,,,,-0.9816494,-0.9898010483331903,-0.5130938,-0.010681484
,,,,,-0.98146427,-0.9899169695856659,-0.50858295,-0.010672361
,,,,,-0.9809972,-0.9895967790809463,-0.50977355,-0.010714479
,,,,,-0.98357475,-0.9914664910298376,-0.5077388,-0.010505555
,,,,,-0.98184144,-0.9905616410840576,-0.5114307,-0.010658087
,,,,,-0.9830029,-0.9912739025931809,-0.51601994,-0.010592472
,,,,,-0.9823427,-0.9909149779549956,-0.5196204,-0.010661932
,,,,,-0.98376197,-0.9919235187064191,-0.5170127,-0.010539193
,,,,,-0.9843418,-0.9925646005048815,-0.52003723,-0.010510234
,,,,,-0.9848723,-0.9931246565971141,-0.5202418,-0.010470463
,,,,,-0.98500997,-0.9933421665954004,-0.513284,-0.0104238205
,,,,,-0.9857652,-0.9939601374179469,-0.5175465,-0.010387775
,,,,,-0.98563045,-0.9939965472486905,-0.51399255,-0.010379735
,,,,,-0.98657346,-0.9947143113985272,-0.5140217,-0.010307306
,,,,,-0.98680353,-0.9950419701133335,-0.51342803,-0.010286525
,,,,,-0.98502576,-0.993775271084727,-0.50615865,-0.01038569
,,,,,-0.9854641,-0.9938220060684417,-0.5051168,-0.01034656
,,,,,-0.9875344,-0.9953810398081413,-0.5104554,-0.0102148745
,,,,,-0.9870554,-0.995372360420608,-0.5140154,-0.010270184
,,,,,-0.984887,-0.9937409137218092,-0.4970342,-0.010349099
,,,,,-0.9870999,-0.9949910457892637,-0.4553515,-0.009962844
,,,,,-0.98805124,-0.9958650583881941,-0.39088678,-0.009555655
,,,,,-0.9885652,-0.9963392690988941,-0.31352657,-0.00911532
,,,,,-0.9885378,-0.9962901420330276,-0.2353164,-0.008712253
,,,,,-0.98949325,-0.9968704896141736,-0.15369898,-0.0082158875
,,,,,-0.9897679,-0.9970614266327491,-0.0717151,-0.007770017
,,,,,-0.98910624,-0.9964833176273847,0.0009995283,-0.0074442346
,,,,,-0.9894138,-0.9964739943359695,0.06843953,-0.007071182
,,,,,-0.99092895,-0.9975009172253977,0.12699382,-0.006651219
,,,,,-0.9896338,-0.9966606999180675,0.17836036,-0.0064847916
,,,,,-0.9912168,-0.9976045255867332,0.22150403,-0.006139444
,,,,,-0.9903487,-0.9970762874951493,0.25639746,-0.0060254876
,,,,,-0.9927017,-0.998702603156117,0.28209525,-0.0057112575
,,,,,-0.9929143,-0.9991649603491647,0.3015726,-0.005593989
,,,,,-0.991964,-0.998545872199673,0.31784073,-0.0055828523
,,,,,-0.99081403,-0.9975134092683969,0.33489943,-0.0055829827
,,,,,-0.9939844,-0.9996451065057427,0.3483463,-0.005269315
,,,,,-0.9932999,-0.9995703934264021,0.34812653,-0.0053231344
,,,,,-0.99264884,-0.9990980005887456,0.3484892,-0.00537136
,,,,,-0.9935786,-0.9996801520261184,0.34831628,-0.0053007025
,,,,,-0.9937082,-0.9999054522267428,0.34617478,-0.00530182
,,,,,-0.9932876,-0.99964496654394,0.3479349,-0.0053250715
,,,,,-0.99280965,-0.9992270393549161,0.3455311,-0.0053743143
,,,,,-0.99556404,-1.0012075756672771,0.3496548,-0.0051409528
,,,,,-0.9954813,-1.0015681706630422,0.3436683,-0.00517834
,,,,,-0.9943899,-1.0008603751939114,0.34258342,-0.0052679554
,,,,,-0.99367166,-1.0001623455043536,0.33640817,-0.0053552296
,,,,,-0.99446094,-1.0006025558395681,0.3414513,-0.005268356
,,,,,-0.99391997,-1.0002780812565761,0.33737513,-0.00533111
,,,,,-0.9965362,-1.0021939324266274,0.33727488,-0.0051302724
,,,,,-0.9957275,-1.0019907855140158,0.33460766,-0.005206326
,,,,,-0.99582845,-1.0020513750521505,0.33707008,-0.0051858053
,,,,,-0.99567574,-1.0019307854528245,0.33735797,-0.0051960666
,,,,,-0.99668574,-1.0026705962649032,0.3394026,-0.005107738
,,,,,-0.9962575,-1.0024994415233706,0.3409142,-0.0051328633
,,,,,-0.99824923,-1.0039709688717395,0.3421855,-0.0049729813
,,,,,-0.9956447,-1.0023176406307657,0.3446562,-0.005160643
,,,,,-0.9967493,-1.002804370309889,0.35089433,-0.005043315
,,,,,-0.99664825,-1.0028031695767796,0.3445502,-0.005083956
,,,,,-0.99673337,-1.0028946657225357,0.3437442,-0.005081579
,,,,,-0.99656314,-1.00276759320301,0.35314944,-0.0050459523
,,,,,-0.9979379,-1.0037726071390163,0.34912804,-0.0049609784
,,,,,-0.9970134,-1.0032928409865893,0.35598412,-0.0049966164
,,,,,-0.9971695,-1.0033121183717255,0.3516716,-0.005006941
,,,,,-0.99797916,-1.0039221752700653,0.35321364,-0.0049366374
,,,,,-0.99606365,-1.0026072956637084,0.35683528,-0.005065307
,,,,,-0.99693406,-1.0029789118539323,0.35968614,-0.0049835406
,,,,,-0.9974636,-1.0034312412800974,0.3657607,-0.0049113166
,,,,,-0.99698925,-1.0031754277001792,0.36818263,-0.0049352758
,,,,,-0.9953814,-1.0019081739921585,0.36920586,-0.005053723
,,,,,-0.9972671,-1.0030476917545894,0.37061065,-0.0049013067
,,,,,-0.996748,-1.0028819637187754,0.37680593,-0.0049091727
,,,,,-0.99775714,-1.003613842962359,0.38267663,-0.004801089
,,,,,-0.9975551,-1.0036033542029412,0.3850386,-0.0048044063
,,,,,-0.997614,-1.0036508523198817,0.39228544,-0.00476232
,,,,,-0.99790734,-1.0038725394822947,0.3870761,-0.004766738
,,,,,-0.99808794,-1.003887716370038,0.59966356,-0.0036514942
,,,,,-0.9986752,-1.0039389705255917,0.77221966,-0.0027123485
,,,,,-0.99737555,-1.0027512531488147,0.91352963,-0.0020803064
,,,,,-0.9970149,-1.0019994121012263,1.0317014,-0.0014958605
,,,,,-0.99685055,-1.001539529330226,1.1152844,-0.0010754876
,,,,,-0.9983803,-1.0024666528988961,1.1860979,-0.0005908981
,,,,,-0.99826074,-1.0024711924345902,1.2383012,-0.00032965094
,,,,,-0.99618924,-1.0008695733190214,1.25968,-0.00037832558
,,,,,-0.9965458,-1.0007647676087372,1.2729937,-0.0002819188
,,,,,-0.99781156,-1.0016641565750075,1.2747159,-0.00017557666
,,,,,-0.99736327,-1.0015322520871566,1.271264,-0.00022795796
,,,,,-0.99693954,-1.0012078157149087,1.2573335,-0.00033273548
,,,,,-0.99638295,-1.0007376723478656,1.2456462,-0.00043612346
,,,,,-0.9964273,-1.0006860367550583,1.2320089,-0.0005033612
,,,,,-0.99674106,-1.0009324986407193,1.2154036,-0.000565242
,,,,,-0.99658626,-1.000898931224379,1.1981941,-0.00066630915
,,,,,-0.9975103,-1.0016171319858156,1.1825778,-0.00067609176
,,,,,-0.99417114,-0.9992756684558056,1.1740456,-0.0009772927
,,,,,-0.99572504,-0.9999645866366673,1.1604413,-0.00092817843
,,,,,-0.9975707,-1.0014910063580487,1.1521975,-0.0008288361
,,,,,-0.99573535,-1.0004681511114581,1.148074,-0.0009914562
,,,,,-0.9964999,-1.0008444313118008,1.1375521,-0.0009871237
,,,,,-0.9946633,-0.9995377525278728,1.1359744,-0.0011366494
,,,,,-0.99413055,-0.9988635449193473,1.1343765,-0.0011859313
,,,,,-0.99576133,-0.9999295213671691,1.1317787,-0.0010738745
,,,,,-0.9936203,-0.9985511745518213,1.1295623,-0.0012501404
,,,,,-0.99538857,-0.9995996126494455,1.1290196,-0.0011168569
,,,,,-0.99492276,-0.9994535865807481,1.1280735,-0.0011576079
,,,,,-0.99455625,-0.9991646156754505,1.1329504,-0.0011605546
,,,,,-0.9947066,-0.9991944673561008,1.1372477,-0.0011267252
,,,,,-0.99316853,-0.9980420725902567,1.1353,-0.0012551807
,,,,,-0.99432725,-0.9986642738188795,1.1398909,-0.0011422224
,,,,,-0.9933542,-0.9980443542835133,1.1404076,-0.0012144372
,,,,,-0.9917027,-0.9966802423441434,1.1419972,-0.0013333149
,,,,,-0.99258745,-0.9970326664438396,1.1448215,-0.00125058
,,,,,-0.9930933,-0.9974713886568205,1.1497917,-0.0011859015
,,,,,-0.9915804,-0.9964292760071962,1.1516505,-0.0012927093
,,,,,-0.9927758,-0.9971023980704622,1.1548438,-0.0011841618
,,,,,-0.99151677,-0.9962829156290643,1.1540706,-0.0012850687
,,,,,-0.9935003,-0.9976095723938354,1.1605415,-0.0010988899
,,,,,-0.9910571,-0.9960272429417949,1.1664828,-0.001256153
,,,,,-0.9913638,-0.9959330528462604,1.1683404,-0.0012229197
,,,,,-0.9905984,-0.9953030787379614,1.1720829,-0.0012624413
,,,,,-0.9907521,-0.9952957377820351,1.1634674,-0.0012952462
,,,,,-0.9895533,-0.9944221033729544,1.1261812,-0.0015806742
,,,,,-0.98859715,-0.9936066187691844,1.0660924,-0.00196556
,,,,,-0.9886875,-0.9936018871275525,0.9918206,-0.002343379
,,,,,-0.9903441,-0.9949738832513383,0.9129624,-0.0026244204
,,,,,-0.9897413,-0.9949525548575925,0.8318218,-0.003091175
,,,,,-0.988447,-0.9941247475789511,0.7513109,-0.0036078896
,,,,,-0.98721343,-0.9931375589192057,0.6777365,-0.004083991
,,,,,-0.9881837,-0.9937576002582182,0.6156496,-0.004330961
,,,,,-0.98719823,-0.993234701868989,0.56075794,-0.0046911873
,,,,,-0.98708135,-0.9931302699333625,0.5113702,-0.0049560387
,,,,,-0.98723483,-0.9932869486236541,0.4689473,-0.0051640086
,,,,,-0.98709035,-0.9932769543261822,0.4346125,-0.005353002
,,,,,-0.98654324,-0.9929128939573418,0.40670007,-0.0055397134
,,,,,-0.9853339,-0.9919612004045724,0.3865157,-0.005737355
,,,,,-0.98594475,-0.9922334012292504,0.37644264,-0.0057425275
,,,,,-0.9851774,-0.9917207759956538,0.3632399,-0.0058699865
,,,,,-0.98448807,-0.9911178014388793,0.35459659,-0.00596782
,,,,,-0.98629355,-0.9923531466728079,0.34120595,-0.00589823
,,,,,-0.9831793,-0.9902864050140722,0.33898768,-0.006149415
,,,,,-0.9853177,-0.9914651733543617,0.33616954,-0.0059994273
,,,,,-0.9840623,-0.9907412887058517,0.34214932,-0.0060650706
,,,,,-0.9824679,-0.9894000621742024,0.3447569,-0.0061742794
,,,,,-0.9818684,-0.98863380971843,0.34978253,-0.006194385
,,,,,-0.9831507,-0.9894138598330696,0.35519096,-0.006067667
,,,,,-0.9826644,-0.9892011246439303,0.36095506,-0.006075233
,,,,,-0.98199207,-0.9886479342955639,0.36950594,-0.006082684
,,,,,-0.98135805,-0.9880328717836548,0.3718189,-0.006119501
,,,,,-0.98072064,-0.9874147397931631,0.3730082,-0.0061623976
,,,,,-0.9806089,-0.9871847882596995,0.3774386,-0.006148046
,,,,,-0.979325,-0.986154964439133,0.3808661,-0.0062291045
,,,,,-0.9806289,-0.9869106828183076,0.38061157,-0.006130064
,,,,,-0.97998,-0.9865731109141145,0.38132042,-0.0061763376
,,,,,-0.9785044,-0.9853996234502933,0.38337132,-0.0062792785
,,,,,-0.97815216,-0.9848662573894984,0.385341,-0.0062961876
,,,,,-0.97916967,-0.9855037875128058,0.38602725,-0.006214319
,,,,,-0.9780139,-0.9847676073451543,0.38682485,-0.006299142
,,,,,-0.9780189,-0.9846184766978222,0.3879704,-0.0062928237
,,,,,-0.9761952,-0.9832000553309864,0.38628012,-0.006441936
,,,,,-0.9778905,-0.9841721252779244,0.3892506,-0.006296072
,,,,,-0.9778113,-0.984296966529397,0.39172792,-0.006289335
,,,,,-0.9760908,-0.9830465201875742,0.39148712,-0.0064230002
,,,,,-0.9767647,-0.9832805777149924,0.38740668,-0.006392274
,,,,,-0.97650856,-0.9831275067526114,0.3894619,-0.0064013377
,,,,,-0.976131,-0.9828135565659185,0.38932824,-0.0064310897
,,,,,-0.97400516,-0.9811362132215904,0.39473376,-0.0065667033
,,,,,-0.9731417,-0.9801137742690323,0.39436942,-0.0066350494
,,,,,-0.9733731,-0.980051890864994,0.39131492,-0.00663306
,,,,,-0.9728575,-0.9796451262380428,0.39378232,-0.006659966
,,,,,-0.97348607,-0.9800287473385648,0.3919494,-0.0066210814
,,,,,-0.97312623,-0.9798394156321829,0.39072707,-0.0066551045
,,,,,-0.9728817,-0.9796206618357873,0.39064676,-0.0066743456
,,,,,-0.97309905,-0.9797311251144208,0.39096683,-0.0066559575
,,,,,-0.9723816,-0.9792141359053281,0.38975263,-0.006717464
,,,,,-0.9729849,-0.9795585574209693,0.39046535,-0.0066673364
,,,,,-0.97161496,-0.9785921572055852,0.39073077,-0.0067714043
,,,,,-0.9720537,-0.9787194534395364,0.3915429,-0.0067334287
,,,,,-0.97078687,-0.9777802003267405,0.38725662,-0.0068531334
,,,,,-0.9703034,-0.9772295113744143,0.3820627,-0.0069172513
,,,,,-0.9701177,-0.9769577016890375,0.3836415,-0.006923368
,,,,,-0.9719253,-0.9782547158631393,0.38421276,-0.0067812838
,,,,,-0.9699886,-0.9770790135073495,0.37849063,-0.0069599897
,,,,,-0.9685511,-0.9757637434204756,0.3799743,-0.007062938
,,,,,-0.96854824,-0.9754490497352704,0.3817174,-0.0070541278
,,,,,-0.97077346,-0.9770502091158353,0.37917814,-0.006896017
,,,,,-0.9683612,-0.9755799563573384,0.38152078,-0.007069541
,,,,,-0.96914876,-0.975874805283795,0.37628707,-0.0070360433
,,,,,-0.9667323,-0.9741002500324606,0.37563473,-0.0072254017
,,,,,-0.9670122,-0.9739342105352925,0.38029563,-0.007179713
,,,,,-0.9672182,-0.9740173258950479,0.38425446,-0.0071433503
,,,,,-0.9674075,-0.9741823292332904,0.38568738,-0.007121356
,,,,,-0.96761787,-0.9743697011294299,0.38925657,-0.0070866738
,,,,,-0.96618265,-0.9733278029550008,0.38957533,-0.0071954858
,,,,,-0.9649639,-0.9721882936873527,0.3870753,-0.0073022377
,,,,,-0.9642647,-0.9714037116571047,0.38688114,-0.007357063
,,,,,-0.96582764,-0.9723968170452587,0.39151472,-0.0072127637
,,,,,-0.9634558,-0.9708098372956574,0.39627767,-0.007370636
,,,,,-0.964445,-0.971223442777243,0.39444628,-0.0073039904
,,,,,-0.9643805,-0.9712449164498798,0.39074522,-0.0073281266
,,,,,-0.9633579,-0.9704959911301183,0.39213482,-0.0073996335
,,,,,-0.9650868,-0.9716275345655728,0.39096063,-0.0072726496
,,,,,-0.9631041,-0.9703721513828247,0.3936535,-0.0074112955
,,,,,-0.9613145,-0.968765945700395,0.39228302,-0.0075561367
,,,,,-0.9632649,-0.9698691581568891,0.3901101,-0.007417284
,,,,,-0.96243733,-0.9694761650437508,0.3881499,-0.0074911304
,,,,,-0.9624426,-0.9694138056868472,0.38867325,-0.007488018
,,,,,-0.9619781,-0.9690375157669665,0.3875,-0.0075298473
,,,,,-0.96063507,-0.9679508971725631,0.3865391,-0.007638188
,,,,,-0.9598121,-0.9670874045789195,0.38889557,-0.0076893177
,,,,,-0.95997894,-0.967009723001324,0.39126152,-0.0076642204
,,,,,-0.95992506,-0.9669468352358058,0.38774687,-0.0076865777
,,,,,-0.9587948,-0.9660870561100985,0.388557,-0.007769374
,,,,,-0.96067625,-0.9673167470563316,0.38404363,-0.0076479446
,,,,,-0.9602969,-0.9672907224669838,0.3867444,-0.0076631494
,,,,,-0.9585944,-0.9660097048591947,0.39415944,-0.007755773
,,,,,-0.9578983,-0.9651918375419835,0.39587268,-0.0078004673
,,,,,-0.9558362,-0.9634529551875364,0.39150655,-0.007981801
,,,,,-0.95701504,-0.9639662124447238,0.38817897,-0.007908311
