time,V_C,I_L,V_IN
0.000271,32.89656112,-3.571570237,40.13787206
0.0002715,26.48983934,-3.353498462,38.80882499
0.000272,20.52360029,-3.095682117,36.14356265
0.0002725,15.05654681,-2.806677039,32.59811048
0.000273,10.12616579,-2.509856841,29.15156004
0.0002735,5.749021611,-2.206883118,28.89792949
0.000274,1.951834033,-1.891760011,30.20136328
0.0002745,-1.228521802,-1.550834206,32.59310482
0.000275,-3.7443509,-1.165710724,32.07808538
0.0002755,-5.535198399,-0.766015751,31.75597314
0.000276,-6.569253143,-0.353369435,33.32010806
0.0002765,-6.828897908,0.073492416,35.6716399
0.000277,-6.30319035,0.496000783,39.46668194
0.0002775,-4.984663086,0.933174219,42.74312508
0.000278,-2.847509023,1.371882806,49.21204898
0.0002785,0.10593597,1.828607763,59.75876354
0.000279,4.003023656,2.389068578,68.67883983
0.0002795,8.955216416,2.95980808,75.67744268
0.00028,14.96820745,3.538388211,84.92011916
0.0002805,22.06200103,4.117186821,96.12373721
0.000281,30.26913059,4.755391874,104.7471125
0.0002815,40.35145731,6.702795093,110.3480889
0.000282,56.04271215,9.941417179,113.0865659
0.0002825,75.98355284,11.2658799,111.4559467
0.000283,96.41190115,10.43695648,106.3774233
0.0002835,113.6619613,8.096143994,98.51905203
0.000284,125.9536451,5.307805546,89.14467205
0.0002845,134.7250445,4.360863223,80.28390589
0.000285,142.1348784,3.630129916,73.53116952
0.0002855,148.1041533,2.802260448,70.10897272
0.000286,152.4669392,1.901905221,66.03676549
0.0002865,155.1321947,0.973243882,63.6038096
0.000287,156.054868,0.020695632,61.19858867
0.0002875,155.2110925,-0.933337744,58.96146596
0.000288,152.6152885,-1.856258874,57.49277783
0.0002885,148.3449159,-2.741386092,54.15649927
0.000289,142.4755837,-3.599386804,51.32179124
0.0002895,135.0530412,-4.424195559,49.4090547
0.00029,125.9775526,-5.734472343,48.75519412
0.0002905,111.7627057,-9.5040237,50.08836703
0.000291,92.09230226,-11.36297274,55.83012815
0.0002915,71.32827048,-10.68256926,60.10112891
0.000292,53.65127923,-8.224315161,61.72178466
0.0002925,40.98433853,-5.605401119,60.95220047
0.000293,31.5699029,-4.748049453,58.17918473
0.0002935,23.23686652,-4.254966826,54.53670865
0.000294,15.81351489,-3.754928434,54.00677916
0.0002945,9.354417138,-3.213471115,56.47649439
0.000295,3.951065031,-2.609539568,57.3920183
0.0002955,-0.300331242,-1.97049426,56.13631746
0.000296,-3.355288926,-1.330308856,55.02525635
0.0002965,-5.22550114,-0.705615286,53.21680418
0.000297,-5.961838169,-0.09538971,52.51976628
0.0002975,-5.592991331,0.48877048,51.56730566
0.000298,-4.18926831,1.021925691,48.28587358
0.0002985,-1.839610389,1.504412483,48.60237596
0.000299,1.376470496,1.963065554,52.75655412
0.0002995,5.427285889,2.404259721,55.47829376
0.0003,10.25849971,2.811382175,56.58239481
0.0003005,15.80207209,3.172171505,57.8121361
0.000301,21.95930984,3.466813289,59.7504509
0.0003015,28.62347247,3.721606677,63.70150529
0.000302,35.71942761,3.93503598,71.13853084
0.0003025,43.18470065,4.128166371,77.37375655
0.000303,51.00203547,4.311441186,79.86919053
0.0003035,59.11302009,4.434711978,77.9753756
0.000304,67.34804325,4.44087896,73.73279962
0.0003045,75.48310774,4.317039884,70.22433402
0.000305,83.27556186,4.083428175,70.2383486
0.0003055,90.56913734,3.78175589,69.8271651
0.000306,97.24693589,3.422324497,69.30400422
0.0003065,103.2028407,3.001294764,69.20368659
0.000307,108.3341347,2.538514316,72.54329462
0.0003075,112.6457268,2.121103625,80.54484687
0.000308,116.2009882,1.725717848,86.90946855
0.0003085,119.057994,1.369128926,91.2211392
0.000309,121.2861787,1.036855873,96.72657484
0.0003095,122.9098854,0.731731854,103.8672149
0.00031,124.0891862,0.557977774,113.9213022
0.0003105,125.0101102,0.439393504,123.9050626
0.000311,125.7757008,0.396653031,131.7166222
0.0003115,126.5322627,0.42685729,139.3821233
0.000312,127.4016462,0.531357698,148.264825
0.0003125,128.564507,0.72519706,157.6450429
0.000313,130.1648334,1.023309607,166.9158638
0.0003135,132.3568992,1.335694008,177.0950108
0.000314,135.1855304,1.742681381,188.6048912
0.0003145,138.8550493,2.222418127,201.2972503
0.000315,143.4742537,2.763830822,213.1013794
0.0003155,149.1422213,3.356107881,222.204546
0.000316,155.9334462,3.97125088,229.7431135
0.0003165,163.8646545,4.594874004,237.1515589
0.000317,173.1312877,5.743832209,241.4033431
0.0003175,186.655545,8.821223683,243.9463902
0.000318,204.8692008,10.51335953,244.2500874
0.0003185,224.4480697,10.33235562,243.7833265
0.000319,242.1683541,8.629981489,244.8562151
0.0003195,256.1144439,6.421236884,245.5528372
0.00032,266.3884987,4.945176808,244.3343562
0.0003205,275.0630174,4.45106548,239.6328591
0.000321,282.7995056,3.893233887,235.5418814
0.0003215,289.4489261,3.278234397,233.6445811
0.000322,294.8906044,2.594127653,235.3992447
0.0003225,299.0514609,1.898635256,236.2360075
0.000323,301.9179391,1.196679999,236.1545387
0.0003235,303.4808556,0.494078819,236.3158031
0.000324,303.7563669,-0.191737067,238.539951
0.0003245,302.7952283,-0.841710788,239.9434142
0.000325,300.6726012,-1.442569238,240.7503377
0.0003255,297.4875733,-1.985924322,241.6769108
0.000326,293.353271,-2.462118766,241.6594515
0.0003265,288.3829687,-2.88408712,239.6600655
0.000327,282.6778807,-3.263069816,237.4395729
0.0003275,276.3250615,-3.60150403,236.0462053
0.000328,269.397405,-3.89302368,232.1049143
0.0003285,261.962991,-4.126374571,226.8918738
0.000329,254.1296487,-4.318903877,220.4836404
0.0003295,245.9690177,-4.496013583,215.1158978
0.00033,237.4956026,-4.670690088,206.5315565
0.0003305,228.68194,-4.855392158,196.3610742
0.000331,219.4833092,-5.07860231,187.9175721
0.0003315,209.8520708,-5.321440174,183.0427849
0.000332,199.8027088,-5.532326766,178.2352278
0.0003325,189.5155768,-5.506510923,172.9962723
0.000333,179.5651445,-5.224731879,170.406877
0.0003335,170.1319805,-4.958199539,164.0661302
0.000334,161.1516192,-4.775995083,152.7442673
0.0003345,152.4145775,-4.653697444,141.7498755
0.000335,143.8843549,-4.559163966,130.1861767
0.0003355,135.5035483,-4.507813871,117.5813188
0.000336,127.15685,-4.50240878,107.2003443
0.0003365,118.85802,-4.469507118,98.25713905
0.000337,110.5478444,-4.507243926,88.32274458
0.0003375,102.1505489,-4.560321668,76.8625413
0.000338,93.68756242,-4.582840183,68.105787
0.0003385,85.14560283,-4.644726033,61.93068299
0.000339,76.48288358,-4.716383357,57.39673613
0.0003395,67.71938286,-4.720094895,56.37446264
0.00034,59.03358626,-4.648908741,53.09820388
0.0003405,50.53568863,-4.544998146,45.96168845
0.000341,42.24524112,-4.393699825,37.37503083
0.0003415,34.2445296,-4.266952136,29.48259518
0.000342,26.4515333,-4.140744985,22.8849571
0.0003425,18.90977814,-4.001049502,16.89896724
0.000343,11.66267442,-3.827785793,11.59511753
0.0003435,4.709559407,-3.680264951,5.339339966
0.000344,-1.968564097,-3.529556216,2.234383665
0.0003445,-8.340936179,-3.346309483,0.693325422
0.000345,-14.32839237,-3.117269172,1.805097893
0.0003455,-19.83031045,-2.814125533,4.255508567
0.000346,-24.72281207,-2.457108434,7.756533616
0.0003465,-28.90340699,-2.043564374,12.36745076
0.000347,-32.222243,-1.529553253,17.81854011
0.0003475,-34.53728829,-0.962117036,24.67180119
0.000348,-35.73054262,-0.308924423,33.60054325
0.0003485,-35.64686929,0.406285179,42.55188508
0.000349,-34.17021579,1.199792917,51.54282793
0.0003495,-31.19340592,2.012054014,59.94809757
0.00035,-26.71736571,2.835704463,69.42770016
0.0003505,-20.65090997,3.71548884,77.50780341
0.000351,-12.94276595,4.617568131,87.40756535
0.0003515,-2.610548846,7.651880391,95.51756967
0.000352,16.76317447,12.87446855,99.10313229
0.0003525,43.3891593,15.34143053,100.8627763
0.000353,71.84830157,14.99933631,100.9615349
0.0003535,97.64438959,12.59810468,101.5634731
0.000354,117.6571184,8.900281442,100.3864081
0.0003545,130.7440133,5.463736887,96.59833416
0.000355,139.80706,4.50812298,88.4821363
0.0003555,147.5093628,3.828706653,77.87275765
0.000356,153.8483722,2.996124474,62.27606172
0.0003565,158.4762645,1.978133551,44.47205538
0.000357,161.0559118,0.767846547,30.11564893
0.0003575,161.2471877,-0.563193018,19.82298365
0.000358,158.9259674,-1.955973687,11.60903033
0.0003585,153.9963446,-3.362077305,2.673853144
0.000359,146.4231986,-4.839405993,-5.609944219
0.0003595,130.6782049,-13.38226436,-13.36032086
0.00036,98.35054849,-20.67080952,-21.54417334
0.0003605,56.78739817,-23.56590853,-25.48690818
0.000361,13.50548408,-22.5663036,-26.31480235
0.0003615,-24.87344096,-18.50661218,-26.89564526
0.000362,-53.97640033,-12.76904852,-27.19801893
0.0003625,-72.1018206,-7.026246945,-27.96457552
0.000363,-82.03594836,-4.204450259,-32.70910864
0.0003635,-88.96598817,-3.449995642,-38.50663339
0.000364,-94.76004421,-2.79908656,-45.35656483
0.0003645,-99.36944473,-2.204066523,-53.56499528
0.000365,-102.9456895,-1.657801877,-60.46508021
0.0003655,-105.5472935,-1.164261515,-62.18563478
0.000366,-107.2618193,-0.686545908,-61.43727281
0.0003665,-108.0901745,-0.208693077,-61.02454574
0.000367,-108.0394795,0.260478902,-58.70792442
0.0003675,-107.0998494,0.761660178,-52.74996876
0.000368,-105.2051972,1.290157249,-44.71832108
0.0003685,-102.2896685,1.864453023,-37.3365872
0.000369,-98.2975692,2.440802756,-31.71709701
0.0003695,-93.27168307,2.991830918,-25.38818452
0.00037,-87.18149258,3.58741332,-18.17437986
0.0003705,-79.99971302,4.158831583,-9.493941231
0.000371,-71.75357764,4.753056063,0.338302454
0.0003715,-61.75426671,6.620092361,10.98812228
0.000372,-46.09793938,10.04362662,20.2192743
0.0003725,-25.3086655,12.03912023,30.61062403
0.000373,-2.294107664,12.66159691,41.5625626
0.0003735,21.03145122,12.2450683,54.77279422
0.000374,42.87280104,11.07921562,66.3940727
0.0003745,62.04127403,9.520054517,79.38686385
0.000375,78.31887348,7.920575843,91.07495337
0.0003755,91.88267044,6.716463489,99.15845512
0.000376,103.3064879,5.638497909,104.1085432
0.0003765,113.0590027,4.971223996,107.1530594
0.000377,121.9398846,4.648170609,110.2075185
0.0003775,130.2507216,4.31767352,113.2409084
0.000378,137.9151426,3.957345565,114.3258969
0.0003785,144.8806343,3.54591373,115.4726469
0.000379,151.0482284,3.115746438,121.17629
0.0003795,156.4358737,2.72919294,130.3027172
0.00038,161.1352638,2.343369786,139.2518763
0.0003805,165.1647984,2.012087415,146.5859769
0.000381,168.6378145,1.752474362,152.7267101
0.0003815,171.6361103,1.495528603,157.9905569
0.000382,174.2026584,1.279050748,159.7579016
0.0003825,176.388402,1.080062069,158.5172917
0.000383,178.1946685,0.868811321,153.2735323
0.0003835,179.5570098,0.590360508,148.300439
0.000384,180.3400355,0.249524876,144.5174911
0.0003845,180.4656169,-0.118384025,140.6738819
0.000385,179.8870901,-0.510575396,138.9764409
0.0003855,178.5898195,-0.887114901,134.2649563
0.000386,176.5607389,-1.311648432,126.0074941
0.0003865,173.7055311,-1.775578964,118.5379247
0.000387,169.9777586,-2.253978434,114.6555002
0.0003875,165.3705632,-2.714078528,114.4546118
0.000388,159.9566807,-3.121334874,114.1502481
0.0003885,153.8496329,-3.462310966,115.2643331
0.000389,147.188496,-3.719466638,115.9844799
0.0003895,140.1280405,-3.889237011,116.0963648
0.00039,132.8403964,-3.96567455,117.6680085
0.0003905,125.5005422,-3.939424201,119.3448137
0.000391,118.2549443,-3.846632526,118.0325065
0.0003915,111.2393129,-3.702625178,119.2815316
0.000392,104.5794592,-3.498971751,122.9716281
0.0003925,98.391296,-3.203485775,125.1134902
0.000393,92.80742139,-2.810216025,127.072264
0.0003935,88.0008892,-2.367260464,129.4468388
0.000394,84.0893014,-1.867286181,131.3021695
0.0003945,81.14962145,-1.321023131,130.8514354
0.000395,79.21890129,-0.758989442,128.1117466
0.0003955,78.29428132,-0.231491416,125.32577
0.000396,78.30619866,0.240757992,124.9647402
0.0003965,79.17927627,0.694403785,125.5034638
0.000397,80.87535598,1.129544226,125.2306704
0.0003975,83.34377432,1.535432874,124.2251973
0.000398,86.52133209,1.890911902,117.8446894
0.0003985,90.28585278,2.151490293,111.7612378
0.000399,94.37975947,2.251167307,102.7368797
0.0003995,98.55282898,2.238260138,92.22717936
0.0004,102.5726709,2.065870985,79.52446275
0.0004005,106.1103363,1.733762434,65.57660841
0.000401,108.8715635,1.222356438,54.7269224
0.0004015,110.5919074,0.630416829,44.90049267
0.000402,111.1613571,-0.032259649,36.66469407
0.0004025,110.4050806,-0.790696539,29.71456638
0.000403,108.2182445,-1.570379047,24.57695115
0.0004035,104.5893199,-2.35235424,19.73588468
0.000404,99.51446109,-3.127990991,13.39580642
0.0004045,93.01290126,-3.882597709,9.019833413
0.000405,85.14586849,-4.594058111,3.852418971
0.0004055,75.63571125,-6.205851179,-4.292167823
0.000406,60.28126698,-10.18309621,-12.13069449
0.0004065,38.87288229,-12.61193932,-15.48343539
0.000407,14.87769828,-12.94880716,-15.98110713
0.0004075,-7.847413227,-11.33035606,-16.80881127
0.000408,-26.40320105,-8.605980907,-18.49679769
0.0004085,-39.65144282,-5.791860687,-19.57890263
0.000409,-49.17485801,-4.756642891,-16.08938695
0.0004095,-57.47819209,-4.201015897,-10.95716256
0.00041,-64.67209529,-3.55446375,-4.858037784
0.0004105,-70.57005662,-2.785852179,2.87789147
0.000411,-74.94920026,-1.943160877,10.38483976
0.0004115,-77.71453533,-1.021247848,16.27224038
0.000412,-78.70912264,-0.053585873,20.68391877
0.0004125,-77.89274753,0.940116318,24.1085629
0.000413,-75.22782008,1.928366317,27.20685193
0.0004135,-70.76132032,2.886896222,31.23832542
0.000414,-64.55731327,3.822402435,35.40390499
0.0004145,-56.6341458,4.740246663,40.29484763
0.000415,-45.52735824,8.174685101,44.53304905
0.0004155,-25.88148705,12.64069876,47.00300025
0.000416,-0.376489428,14.37602634,45.29947974
0.0004165,25.70658033,13.42803684,44.67752416
0.000417,48.25221056,10.7256199,45.60911219
0.0004175,64.9961282,7.339836764,46.85156992
0.000418,76.01059708,5.00385353,43.32562865
0.0004185,84.73320348,4.44024302,42.85293335
0.000419,92.38621284,3.819840575,43.56174321
0.0004195,98.87073211,3.179551783,45.60050221
0.00042,104.1496782,2.519068795,45.85341181
0.0004205,108.1846515,1.836512019,46.01490506
0.000421,110.94502,1.140983664,43.71615683
0.0004215,112.4004013,0.430992091,40.72592246
0.000422,112.5298906,-0.285922419,41.46782203
0.0004225,111.3473728,-0.989026064,42.56198765
0.000423,108.9024209,-1.644764372,44.09923336
0.0004235,105.2962753,-2.229360094,47.3552358
0.000424,100.6723896,-2.745357097,51.44206158
0.0004245,95.19139693,-3.169820228,55.44115385
0.000425,89.03459363,-3.461428982,60.70304696
0.0004255,82.4646257,-3.608487125,70.0114857
0.000426,75.81101654,-3.552718779,78.83753385
0.0004265,69.37816181,-3.373421227,86.96904671
0.000427,63.33066264,-3.117959023,96.36624343
0.0004275,57.96905827,-2.669278766,107.381181
0.000428,53.62018242,-2.011992791,119.6330951
0.0004285,50.5672286,-1.257161898,130.8460534
0.000429,48.98491645,-0.430165229,138.6505339
0.0004295,49.01961238,0.490267408,146.8270751
0.00043,50.79144769,1.433658594,151.7098803
0.0004305,54.32526288,2.363331314,154.7724326
0.000431,59.55761419,3.273148822,155.1636924
0.0004315,66.41340519,4.118937124,154.3601857
0.000432,74.75902845,4.898535995,153.6791509
0.0004325,85.97160422,7.778173548,153.3402394
0.000433,103.2256534,10.52750759,154.1373941
0.0004335,123.702991,11.2821884,157.7911544
0.000434,144.1534612,10.60078633,161.7147431
0.0004345,162.2078799,8.732338768,164.4846533
0.000435,176.2286017,6.424432011,168.5084146
0.0004355,186.4895208,4.871413156,173.361953
0.000436,194.9702446,4.400751246,175.0162902
0.0004365,202.7733925,4.014096135,176.522118
0.000437,209.8146328,3.586427468,178.4767093
0.0004375,216.0351456,3.12612999,179.6970109
0.000438,221.3698316,2.633026493,182.4128203
0.0004385,225.7820785,2.128799134,184.2378802
0.000439,229.256865,1.623623778,184.938469
0.0004395,231.7949116,1.116569571,184.2902611
0.00044,233.3797003,0.592261245,182.1309492
0.0004405,233.9820289,0.056486372,176.3039079
0.000441,233.5494721,-0.536736478,167.7127578
0.0004415,231.9651832,-1.174620607,161.5583148
0.000442,229.1786631,-1.841814937,153.935137
0.0004425,225.1335979,-2.52241301,142.9599803
0.000443,219.7947263,-3.268448842,127.5028868
0.0004435,212.9826821,-4.078367303,110.4444576
0.000444,204.5444124,-5.351627777,93.02290293
0.0004445,190.7128638,-10.13247177,80.80545106
0.000445,166.5453778,-15.4890836,72.39225004
0.0004455,135.0759197,-18.00638283,65.06012443
0.000446,101.5802325,-17.72964405,63.22862867
0.0004465,70.80270585,-15.2065841,64.28525494
0.000447,46.42566143,-10.96179475,63.34209179
0.0004475,30.31869377,-6.580844867,58.11832392
0.000448,20.57223405,-4.352187455,56.0529859
0.0004485,13.11165595,-3.797957542,51.37924169
0.000449,6.58715772,-3.255479298,43.55955973
0.0004495,1.029095065,-2.748207064,39.19393578
0.00045,-3.598581661,-2.249773749,41.49893675
0.0004505,-7.253507411,-1.688338995,47.62520085
0.000451,-9.813464279,-1.064471043,54.81359966
0.0004515,-11.14250936,-0.354818145,62.67379199
0.000452,-11.10061466,0.406119266,71.56832073
0.0004525,-9.586889222,1.23928304,80.98522349
0.000453,-6.494613699,2.096055856,89.67801594
0.0004535,-1.807941013,2.970178991,97.01211474
0.000454,4.515278374,3.863920462,102.338253
0.0004545,12.49555973,4.744694288,104.6555739
0.000455,23.57074203,8.064052842,104.2482613
0.0004555,42.41588008,11.81870864,99.6776142
0.000456,65.45240489,12.64909794,93.65394202
0.0004565,87.63026585,10.87721766,85.3076289
0.000457,104.6497285,7.502493635,75.01348528
0.0004575,115.562342,4.828349687,66.32844984
0.000458,123.8315122,4.092015826,61.95128975
0.0004585,130.6695719,3.292898783,59.60127109
0.000459,135.9962668,2.44167421,53.96171665
0.0004595,139.673264,1.530230851,46.51354007
0.00046,141.6180544,0.54957845,40.78103089
0.0004605,141.6885623,-0.473321317,33.95826981
0.000461,139.8408533,-1.523307936,27.25321575
0.0004615,136.0363973,-2.589656516,21.84337005
0.000462,130.259369,-3.640052713,15.40896181
0.0004625,122.5402997,-4.702068038,8.814912379
0.000463,110.6801338,-9.179159348,0.078872232
0.0004635,87.84540144,-15.0249409,-9.168586464
0.000464,56.67481346,-18.01296768,-17.57074741
0.0004645,22.7997591,-18.24063217,-27.595568
0.000465,-9.671425581,-16.49113619,-35.9732417
0.0004655,-37.55539725,-13.44070941,-42.5232298
0.000466,-59.04956066,-9.567749113,-46.69192935
0.0004665,-73.33815828,-6.028624799,-48.57301032
0.000467,-82.88244644,-4.694332284,-46.95316941
0.0004675,-91.06344022,-4.123895405,-44.60950338
0.000468,-98.10938792,-3.475909692,-43.11575479
0.0004685,-103.9081077,-2.781104126,-41.27587014
0.000469,-108.3836494,-2.042273049,-38.27193545
0.0004695,-111.4458718,-1.258319473,-35.09516316
0.00047,-113.0289412,-0.449583187,-32.4448401
0.0004705,-113.1072574,0.362789336,-31.77296603
0.000471,-111.6924786,1.155985532,-33.49004497
0.0004715,-108.8308238,1.896090951,-37.07375484
0.000472,-104.6766137,2.55746484,-37.72334761
0.0004725,-99.40843064,3.12280244,-40.14859015
0.000473,-93.21039843,3.580379145,-44.452475
0.0004735,-86.27218289,3.924050499,-49.26865603
0.000474,-78.78899155,4.1532522,-51.8284574
0.0004745,-70.96157376,4.273000098,-53.25826667
0.000475,-62.99622065,4.293890192,-52.14879676
